,Unnamed: 0,Sentence #,Word,POS,Tag
529,529,Sentence: 22,то,ADJ,O
530,530,Sentence: 22,на,NUM,O
531,531,Sentence: 22,помощь,NOUN,O
532,532,Sentence: 22,придет,PUNCT,O
533,533,Sentence: 23,Dr,X,O
534,534,Sentence: 23,.,PUNCT,O
535,535,Sentence: 23,Web,X,O
536,536,Sentence: 23,LiveCD,ADV,O
537,537,Sentence: 23,–,VERB,O
538,538,Sentence: 23,диск,X,O
539,539,Sentence: 23,аварийного,PUNCT,O
540,540,Sentence: 23,восстановления,X,O
541,541,Sentence: 23,системы,PUNCT,O
542,542,Sentence: 23,.,ADV,O
543,543,Sentence: 23,C,NUM,O
544,544,Sentence: 23,помощью,NOUN,O
545,545,Sentence: 23,него,ADJ,O
546,546,Sentence: 23,Вы,NOUN,O
547,547,Sentence: 23,легко,PUNCT,O
548,548,Sentence: 23,восстановите,ADV,O
549,549,Sentence: 23,работоспособность,PUNCT,O
550,550,Sentence: 23,пораженной,NOUN,O
551,551,Sentence: 23,системы,PROPN,O
552,552,Sentence: 23,совершенно,NOUN,O
553,553,Sentence: 23,бесплатно,ADJ,O
554,554,Sentence: 23,!,PROPN,O
555,555,Sentence: 23,Для,PUNCT,O
556,556,Sentence: 24,нормальной,SCONJ,O
557,557,Sentence: 24,работы,VERB,O
558,558,Sentence: 24,на,ADP,O
559,559,Sentence: 24,ПК,NOUN,O
560,560,Sentence: 24,каждый,NOUN,O
561,561,Sentence: 24,пользователь,PUNCT,O
562,562,Sentence: 24,должен,SCONJ,O
563,563,Sentence: 24,следить,PRON,O
564,564,Sentence: 24,за,ADP,O
565,565,Sentence: 24,обновлением,NOUN,O
566,566,Sentence: 24,антивирусов,ADJ,O
567,567,Sentence: 24,.,ADP,O
568,568,Sentence: 24,Dr,NOUN,O
569,569,Sentence: 24,.,PROPN,O
570,570,Sentence: 24,Web,PUNCT,O
571,571,Sentence: 24,LiveCD,CCONJ,O
572,572,Sentence: 24,поможет,CCONJ,O
573,573,Sentence: 24,не,ADP,O
574,574,Sentence: 24,только,NOUN,O
575,575,Sentence: 24,очистить,NUM,O
576,576,Sentence: 24,компьютер,ADJ,O
577,577,Sentence: 24,от,ADJ,O
578,578,Sentence: 24,инфицированных,NOUN,O
579,579,Sentence: 24,и,PUNCT,O
580,580,Sentence: 24,подозрительных,DET,O
581,581,Sentence: 24,файлов,SCONJ,O
582,582,Sentence: 24,",",PROPN,O
583,583,Sentence: 24,но,NUM,O
584,584,Sentence: 24,и,PUNCT,O
585,585,Sentence: 24,скопировать,PROPN,O
586,586,Sentence: 24,важную,PUNCT,O
587,587,Sentence: 24,информацию,PROPN,O
588,588,Sentence: 24,на,PUNCT,O
589,589,Sentence: 24,сменные,CCONJ,O
590,590,Sentence: 24,носители,PART,O
591,591,Sentence: 24,или,VERB,O
592,592,Sentence: 24,другой,ADP,O
593,593,Sentence: 24,компьютер,ADJ,O
594,594,Sentence: 24,",",ADJ,O
595,595,Sentence: 24,а,NOUN,O
596,596,Sentence: 24,также,PUNCT,O
597,597,Sentence: 25,попытается,ADP,O
598,598,Sentence: 25,вылечить,NOUN,O
599,599,Sentence: 25,зараженные,NOUN,O
600,600,Sentence: 25,объекты,PUNCT,O
601,601,Sentence: 25,.,NOUN,O
602,602,Sentence: 25,ESET,PUNCT,O
603,603,Sentence: 25,NOD,NOUN,O
604,604,Sentence: 25,32,PUNCT,O
605,605,Sentence: 25,Немного,NOUN,O
606,606,Sentence: 25,слов,PUNCT,O
607,607,Sentence: 25,об,NOUN,O
608,608,Sentence: 25,антивирусе,CCONJ,O
609,609,Sentence: 25,ESET,NOUN,O
610,610,Sentence: 25,NOD,PUNCT,O
611,611,Sentence: 25,32,VERB,O
612,612,Sentence: 25,",",ADP,O
613,613,Sentence: 25,имеющем,DET,O
614,614,Sentence: 25,",",NOUN,O
615,615,Sentence: 25,также,PROPN,O
616,616,Sentence: 25,как,PUNCT,O
617,617,Sentence: 25,и,X,O
618,618,Sentence: 25,остальные,PUNCT,O
619,619,Sentence: 25,продукты,X,O
620,620,Sentence: 25,",",PUNCT,O
621,621,Sentence: 25,антивирус,X,O
622,622,Sentence: 25,",",X,O
623,623,Sentence: 25,антишпион,X,O
624,624,Sentence: 25,",",VERB,O
625,625,Sentence: 25,веб-антивирус,NOUN,O
626,626,Sentence: 25,",",PROPN,O
627,627,Sentence: 25,а,PUNCT,O
628,628,Sentence: 25,в,VERB,O
629,629,Sentence: 25,ESET,ADP,O
630,630,Sentence: 25,NOD,NOUN,O
631,631,Sentence: 25,32,NOUN,O
632,632,Sentence: 25,Smart,ADP,O
633,633,Sentence: 25,Security,ADJ,O
634,634,Sentence: 25,добавлен,ADJ,O
635,635,Sentence: 25,антиспам,NOUN,O
636,636,Sentence: 25,и,PUNCT,O
637,637,Sentence: 26,сетевой,ADV,O
638,638,Sentence: 26,экран,SCONJ,O
639,639,Sentence: 26,.,PART,O
640,640,Sentence: 26,NOD,ADP,O
641,641,Sentence: 26,32,PUNCT,O
642,642,Sentence: 26,является,PROPN,O
643,643,Sentence: 26,одним,PUNCT,O
644,644,Sentence: 26,из,PUNCT,O
645,645,Sentence: 26,самых,VERB,O
646,646,Sentence: 26,быстрых,NOUN,O
647,647,Sentence: 26,антивирусов,VERB,O
648,648,Sentence: 26,",",ADJ,O
649,649,Sentence: 26,также,NOUN,O
650,650,Sentence: 26,хочется,ADP,O
651,651,Sentence: 26,отметить,NUM,O
652,652,Sentence: 26,",",NOUN,O
653,653,Sentence: 26,что,PUNCT,O
654,654,Sentence: 26,и,CCONJ,O
655,655,Sentence: 26,более,ADP,O
656,656,Sentence: 26,ранние,DET,O
657,657,Sentence: 26,продукты,PART,O
658,658,Sentence: 26,этой,NOUN,O
659,659,Sentence: 26,серии,PUNCT,O
660,660,Sentence: 26,отличались,SCONJ,O
661,661,Sentence: 26,быстротой,DET,O
662,662,Sentence: 26,реакции,NOUN,O
663,663,Sentence: 26,и,ADV,O
664,664,Sentence: 26,незаметностью,VERB,O
665,665,Sentence: 26,для,NUM,O
666,666,Sentence: 26,системных,NOUN,O
667,667,Sentence: 26,ресурсов,ADP,O
668,668,Sentence: 26,компьютера,NUM,O
669,669,Sentence: 26,.,NOUN,O
670,670,Sentence: 26,Аналогично,PUNCT,O
671,671,Sentence: 27,«,ADJ,O
672,672,Sentence: 27,Касперскому,ADP,O
673,673,Sentence: 27,»,ADJ,O
674,674,Sentence: 27,имеется,NOUN,O
675,675,Sentence: 27,возможность,NOUN,O
676,676,Sentence: 27,бесплатного,X,O
677,677,Sentence: 27,тестирования,PUNCT,O
678,678,Sentence: 27,в,X,O
679,679,Sentence: 27,течение,X,O
680,680,Sentence: 27,30,PUNCT,O
681,681,Sentence: 27,дней,PART,O
682,682,Sentence: 27,.,VERB,O
683,683,Sentence: 27,ESET,PROPN,O
684,684,Sentence: 27,NOD,ADP,O
685,685,Sentence: 27,32,ADJ,O
686,686,Sentence: 27,Business,NOUN,O
687,687,Sentence: 27,Edition,PUNCT,O
688,688,Sentence: 27,–,CCONJ,O
689,689,Sentence: 27,централизованная,VERB,O
690,690,Sentence: 27,защита,ADP,O
691,691,Sentence: 27,серверов,NOUN,O
692,692,Sentence: 27,и,VERB,O
693,693,Sentence: 27,рабочих,NOUN,O
694,694,Sentence: 27,станций,ADP,O
695,695,Sentence: 27,от,NOUN,O
696,696,Sentence: 27,троянов,ADJ,O
697,697,Sentence: 27,",",ADJ,O
698,698,Sentence: 27,червей,NOUN,O
699,699,Sentence: 27,",",PUNCT,O
700,700,Sentence: 28,рекламных,SCONJ,O
701,701,Sentence: 28,вирусов,NOUN,O
702,702,Sentence: 28,",",VERB,O
703,703,Sentence: 28,фишинг-атак,ADV,O
704,704,Sentence: 28,и,PUNCT,O
705,705,Sentence: 28,других,SCONJ,O
706,706,Sentence: 28,угроз,PART,O
707,707,Sentence: 28,в,NOUN,O
708,708,Sentence: 28,организациях,PROPN,O
709,709,Sentence: 28,и,CCONJ,O
710,710,Sentence: 28,офисах,PROPN,O
711,711,Sentence: 28,.,VERB,O
712,712,Sentence: 28,Продукт,PUNCT,O
713,713,Sentence: 28,включает,SCONJ,O
714,714,Sentence: 28,в,ADP,O
715,715,Sentence: 28,себя,NOUN,O
716,716,Sentence: 28,приложение,VERB,O
717,717,Sentence: 28,ESET,X,O
718,718,Sentence: 28,Remote,PUNCT,O
719,719,Sentence: 28,Administrator,X,O
720,720,Sentence: 28,для,X,O
721,721,Sentence: 28,централизованного,PUNCT,O
722,722,Sentence: 28,администрирования,NOUN,O
723,723,Sentence: 28,корпоративных,ADJ,O
724,724,Sentence: 28,сетей,NOUN,O
725,725,Sentence: 28,.,NOUN,O
726,726,Sentence: 28,ESET,PUNCT,I-sre
727,727,Sentence: 29,NOD,ADP,I-sre
728,728,Sentence: 29,32,NOUN,I-sre
729,729,Sentence: 29,Business,PRON,I-sre
730,730,Sentence: 29,Edition,PRON,I-sre
731,731,Sentence: 29,Smart,ADV,I-sre
732,732,Sentence: 29,Security,VERB,I-sre
733,733,Sentence: 29,–,NOUN,O
734,734,Sentence: 29,комплексная,VERB,O
735,735,Sentence: 29,защита,NOUN,O
736,736,Sentence: 29,класса,ADV,O
737,737,Sentence: 29,Internet,ADV,O
738,738,Sentence: 29,Security,PUNCT,O
739,739,Sentence: 30,для,X,O
740,740,Sentence: 30,серверов,PUNCT,O
741,741,Sentence: 30,и,X,O
742,742,Sentence: 30,рабочих,X,O
743,743,Sentence: 30,станций,VERB,O
744,744,Sentence: 30,в,PART,O
745,745,Sentence: 30,офисах,PART,O
746,746,Sentence: 30,и,VERB,O
747,747,Sentence: 30,больших,NOUN,O
748,748,Sentence: 30,предприятий,ADP,O
749,749,Sentence: 30,",",NOUN,O
750,750,Sentence: 30,включающая,CCONJ,O
751,751,Sentence: 30,в,ADJ,O
752,752,Sentence: 30,себя,NOUN,O
753,753,Sentence: 30,антивирус,PUNCT,O
754,754,Sentence: 30,",",CCONJ,O
755,755,Sentence: 30,антишпион,CCONJ,O
756,756,Sentence: 30,",",VERB,O
757,757,Sentence: 30,антиспам,ADJ,O
758,758,Sentence: 30,и,NOUN,O
759,759,Sentence: 30,персональный,ADP,O
760,760,Sentence: 30,файервол,ADJ,O
761,761,Sentence: 30,",",NOUN,O
762,762,Sentence: 30,а,CCONJ,O
763,763,Sentence: 30,также,ADJ,O
764,764,Sentence: 30,приложение,NOUN,O
765,765,Sentence: 30,ESET,PUNCT,O
766,766,Sentence: 30,Remote,CCONJ,O
767,767,Sentence: 30,Administrator,ADV,O
768,768,Sentence: 30,для,VERB,O
769,769,Sentence: 30,администрирования,VERB,O
770,770,Sentence: 30,в,VERB,O
771,771,Sentence: 30,корпоративных,NOUN,O
772,772,Sentence: 30,сетевых,PUNCT,O
773,773,Sentence: 31,средах,X,O
774,774,Sentence: 31,предприятия,X,O
775,775,Sentence: 31,.,NUM,O
776,776,Sentence: 31,Panda,ADV,O
777,777,Sentence: 31,Security,NOUN,O
778,778,Sentence: 31,Заслуживает,ADP,O
779,779,Sentence: 31,также,NOUN,O
780,780,Sentence: 31,внимания,PROPN,O
781,781,Sentence: 31,такой,X,O
782,782,Sentence: 31,бренд,NUM,O
783,783,Sentence: 31,в,PUNCT,O
784,784,Sentence: 31,мире,VERB,O
785,785,Sentence: 31,антивирусных,PUNCT,O
786,786,Sentence: 31,программ,ADV,O
787,787,Sentence: 31,",",SCONJ,O
788,788,Sentence: 31,как,PART,O
789,789,Sentence: 31,Panda,ADJ,O
790,790,Sentence: 31,Security,NOUN,O
791,791,Sentence: 31,.,PUNCT,O
792,792,Sentence: 31,Panda,NOUN,O
793,793,Sentence: 31,Security,PUNCT,O
794,794,Sentence: 31,–,NOUN,O
795,795,Sentence: 31,один,PUNCT,O
796,796,Sentence: 31,из,NOUN,O
797,797,Sentence: 31,мировых,PUNCT,O
798,798,Sentence: 31,лидеров,CCONJ,O
799,799,Sentence: 31,в,ADP,O
800,800,Sentence: 31,разработке,PROPN,O
801,801,Sentence: 31,продуктов,X,O
802,802,Sentence: 31,для,NUM,O
803,803,Sentence: 31,защиты,X,O
804,804,Sentence: 31,IT-ресурсов,X,O
805,805,Sentence: 31,от,VERB,O
806,806,Sentence: 31,вирусов,NOUN,O
807,807,Sentence: 31,и,CCONJ,O
808,808,Sentence: 31,других,ADJ,O
809,809,Sentence: 31,компьютерных,NOUN,O
810,810,Sentence: 31,угроз,PUNCT,O
811,811,Sentence: 32,.,PROPN,O
812,812,Sentence: 32,Огромный,NUM,O
813,813,Sentence: 32,выбор,VERB,O
814,814,Sentence: 32,готовых,NUM,O
815,815,Sentence: 32,продуктов,ADP,O
816,816,Sentence: 32,для,ADJ,O
817,817,Sentence: 32,дома,ADJ,O
818,818,Sentence: 32,и,NOUN,O
819,819,Sentence: 32,офисов,PUNCT,O
820,820,Sentence: 32,.,ADV,O
821,821,Sentence: 32,Если,VERB,O
822,822,Sentence: 32,антивирусная,VERB,O
823,823,Sentence: 32,программа,PUNCT,O
824,824,Sentence: 32,обнаруживает,SCONJ,O
825,825,Sentence: 32,вирус,PART,O
826,826,Sentence: 32,в,ADV,O
827,827,Sentence: 32,файле,ADJ,O
828,828,Sentence: 32,",",NOUN,O
829,829,Sentence: 32,то,DET,O
830,830,Sentence: 32,она,NOUN,O
831,831,Sentence: 32,удаляет,VERB,O
832,832,Sentence: 32,из,NOUN,O
833,833,Sentence: 32,него,NOUN,O
834,834,Sentence: 32,программный,CCONJ,O
835,835,Sentence: 32,код,NOUN,O
836,836,Sentence: 32,вируса,ADP,O
837,837,Sentence: 32,.,ADJ,O
838,838,Sentence: 32,Для,NOUN,O
839,839,Sentence: 32,домашних,NOUN,O
840,840,Sentence: 32,пользователей,PUNCT,O
841,841,Sentence: 33,Panda,ADV,O
842,842,Sentence: 33,Security,PUNCT,O
843,843,Sentence: 33,предлагает,PROPN,O
844,844,Sentence: 33,продукты,PUNCT,O
845,845,Sentence: 33,:,VERB,O
846,846,Sentence: 33,Panda,NOUN,O
847,847,Sentence: 33,Antivirus,ADJ,O
848,848,Sentence: 33,Pro,NOUN,O
849,849,Sentence: 33,(,ADP,O
850,850,Sentence: 33,минимальный,NOUN,O
851,851,Sentence: 33,но,NUM,O
852,852,Sentence: 33,достаточный,NOUN,O
853,853,Sentence: 33,уровень,PUNCT,O
854,854,Sentence: 34,защиты,X,O
855,855,Sentence: 34,),X,O
856,856,Sentence: 34,",",NUM,O
857,857,Sentence: 34,Panda,X,B-sre
858,858,Sentence: 34,Internet,X,I-sre
859,859,Sentence: 34,Security,PUNCT,I-sre
860,860,Sentence: 34,for,VERB,I-sre
861,861,Sentence: 34,Netbooks,NOUN,I-sre
862,862,Sentence: 34,",",NOUN,O
863,863,Sentence: 34,Panda,CCONJ,O
864,864,Sentence: 34,Internet,ADJ,O
865,865,Sentence: 34,Security,NOUN,O
866,866,Sentence: 34,",",ADP,O
867,867,Sentence: 34,Panda,NOUN,O
868,868,Sentence: 34,Global,PUNCT,O
869,869,Sentence: 34,Protection,NOUN,O
870,870,Sentence: 34,(,PUNCT,O
871,871,Sentence: 34,максимальная,ADJ,O
872,872,Sentence: 34,защита,NOUN,O
873,873,Sentence: 34,вашего,PUNCT,O
874,874,Sentence: 34,компьютера,NOUN,O
875,875,Sentence: 34,),CCONJ,O
876,876,Sentence: 34,.,ADJ,O
877,877,Sentence: 34,Для,NOUN,O
878,878,Sentence: 34,офиса,ADP,O
879,879,Sentence: 34,линейка,NOUN,O
880,880,Sentence: 34,антивирусных,CCONJ,O
881,881,Sentence: 34,продуктов,NOUN,O
882,882,Sentence: 34,гораздо,PUNCT,O
883,883,Sentence: 35,разнообразен,NOUN,O
884,884,Sentence: 35,.,VERB,O
885,885,Sentence: 35,В,ADP,O
886,886,Sentence: 35,любом,PRON,O
887,887,Sentence: 35,варианте,NOUN,O
888,888,Sentence: 35,продукта,X,O
889,889,Sentence: 35,есть,X,O
890,890,Sentence: 35,возможность,X,O
891,891,Sentence: 35,бесплатной,ADP,O
892,892,Sentence: 35,полноценной,VERB,O
893,893,Sentence: 35,работы,NOUN,O
894,894,Sentence: 35,.,ADJ,O
895,895,Sentence: 35,Есть,NOUN,O
896,896,Sentence: 35,у,PUNCT,O
897,897,Sentence: 36,Panda,X,O
898,898,Sentence: 36,Security,X,O
899,899,Sentence: 36,интересные,NUM,O
900,900,Sentence: 36,решения,X,O
901,901,Sentence: 36,",",X,O
902,902,Sentence: 36,как,X,O
903,903,Sentence: 36,Panda,X,O
904,904,Sentence: 36,Cloud,PUNCT,O
905,905,Sentence: 36,Protection,ADJ,O
906,906,Sentence: 36,.,NOUN,O
907,907,Sentence: 36,Panda,NOUN,O
908,908,Sentence: 36,Cloud,X,O
909,909,Sentence: 36,Protection,X,O
910,910,Sentence: 36,–,ADP,O
911,911,Sentence: 36,это,NOUN,O
912,912,Sentence: 36,решение,CCONJ,O
913,913,Sentence: 36,для,ADJ,O
914,914,Sentence: 36,малых,NOUN,O
915,915,Sentence: 36,и,ADP,O
916,916,Sentence: 36,средних,NOUN,O
917,917,Sentence: 36,предприятий,CCONJ,O
918,918,Sentence: 36,",",ADJ,O
919,919,Sentence: 36,которое,NOUN,O
920,920,Sentence: 36,избавляет,PUNCT,O
921,921,Sentence: 36,от,VERB,O
922,922,Sentence: 36,лишних,ADP,O
923,923,Sentence: 36,расходов,PRON,O
924,924,Sentence: 36,на,NOUN,O
925,925,Sentence: 36,аппаратное,PUNCT,O
926,926,Sentence: 36,обеспечение,NOUN,O
927,927,Sentence: 36,",",PUNCT,O
928,928,Sentence: 36,персонал,ADJ,O
929,929,Sentence: 36,и,CCONJ,O
930,930,Sentence: 36,другие,ADJ,O
931,931,Sentence: 36,ресурсы,NOUN,O
932,932,Sentence: 36,",",PUNCT,O
933,933,Sentence: 36,выделяемые,CCONJ,O
934,934,Sentence: 36,на,ADV,O
935,935,Sentence: 36,антивирусную,NOUN,O
936,936,Sentence: 36,защиту,X,O
937,937,Sentence: 36,ПК,X,O
938,938,Sentence: 36,",",X,O
939,939,Sentence: 36,ноутбуков,ADP,O
940,940,Sentence: 36,",",NOUN,O
941,941,Sentence: 36,рабочих,ADP,O
942,942,Sentence: 36,станций,ADJ,O
943,943,Sentence: 36,",",ADJ,O
944,944,Sentence: 36,серверов,NOUN,O
945,945,Sentence: 36,и,NOUN,O
946,946,Sentence: 36,почтового,PUNCT,O
947,947,Sentence: 37,трафика,X,O
948,948,Sentence: 37,.,X,O
949,949,Sentence: 37,Этот,VERB,O
950,950,Sentence: 37,продукт,ADV,O
951,951,Sentence: 37,",",NOUN,O
952,952,Sentence: 37,как,DET,O
953,953,Sentence: 37,бы,NOUN,O
954,954,Sentence: 37,всегда,ADP,O
955,955,Sentence: 37,установлен,NOUN,O
956,956,Sentence: 37,на,ADJ,O
957,957,Sentence: 37,серверах,NOUN,O
958,958,Sentence: 37,Panda,PUNCT,O
959,959,Sentence: 37,Security,SCONJ,O
960,960,Sentence: 37,",",X,O
961,961,Sentence: 37,а,X,O
962,962,Sentence: 37,для,PUNCT,O
963,963,Sentence: 38,проверки,X,O
964,964,Sentence: 38,компьютеров,X,O
965,965,Sentence: 38,всегда,PUNCT,O
966,966,Sentence: 38,доступен,NUM,O
967,967,Sentence: 38,из,ADP,O
968,968,Sentence: 38,любого,ADJ,O
969,969,Sentence: 38,места,NOUN,O
970,970,Sentence: 38,в,ADP,O
971,971,Sentence: 38,мире,NOUN,O
972,972,Sentence: 38,с,NOUN,O
973,973,Sentence: 38,помощью,ADP,O
974,974,Sentence: 38,собственной,NOUN,O
975,975,Sentence: 38,веб-консоли,PROPN,O
976,976,Sentence: 38,.,ADP,O
977,977,Sentence: 38,Panda,NOUN,O
978,978,Sentence: 38,Cloud,CCONJ,O
979,979,Sentence: 38,Protection,ADJ,O
980,980,Sentence: 38,включает,ADJ,O
981,981,Sentence: 38,следующие,NOUN,O
982,982,Sentence: 38,сервисы,PUNCT,O
983,983,Sentence: 39,:,ADJ,O
984,984,Sentence: 39,Panda,NOUN,B-sre
985,985,Sentence: 39,Cloud,ADJ,I-sre
986,986,Sentence: 39,Office,NOUN,I-sre
987,987,Sentence: 39,Protection,ADP,I-sre
988,988,Sentence: 39,Panda,NOUN,I-sre
989,989,Sentence: 39,Cloud,CCONJ,I-sre
990,990,Sentence: 39,Email,NOUN,I-sre
991,991,Sentence: 39,Protection,PUNCT,I-sre
992,992,Sentence: 40,Panda,ADP,I-sre
993,993,Sentence: 40,Cloud,ADJ,I-sre
994,994,Sentence: 40,Internet,NOUN,I-sre
995,995,Sentence: 40,Protection,X,I-sre
996,996,Sentence: 40,Основным,X,O
997,997,Sentence: 40,недостатком,VERB,O
998,998,Sentence: 40,перечисленных,NOUN,O
999,999,Sentence: 40,выше,PUNCT,O
1000,1000,Sentence: 40,коммерческих,X,O
1001,1001,Sentence: 40,продуктов,X,O
1002,1002,Sentence: 40,является,X,O
1003,1003,Sentence: 40,их,PUNCT,O
1004,1004,Sentence: 40,немаленькая,ADJ,O
1005,1005,Sentence: 40,стоимость,CCONJ,O
1006,1006,Sentence: 40,.,ADJ,O
1007,1007,Sentence: 40,Согласитесь,NOUN,O
1008,1008,Sentence: 40,",",NOUN,O
1009,1009,Sentence: 40,не,PUNCT,O
1010,1010,Sentence: 40,каждый,PUNCT,O
1011,1011,Sentence: 40,может,X,O
1012,1012,Sentence: 40,себе,X,O
1013,1013,Sentence: 40,позволить,X,O
1014,1014,Sentence: 40,потратить,X,O
1015,1015,Sentence: 40,сумму,X,O
1016,1016,Sentence: 40,в,PUNCT,O
1017,1017,Sentence: 40,80-90,X,O
1018,1018,Sentence: 40,у,X,O
1019,1019,Sentence: 40,.,X,O
1020,1020,Sentence: 40,е,PUNCT,O
1021,1021,Sentence: 40,.,X,O
1022,1022,Sentence: 40,",",X,O
1023,1023,Sentence: 40,пусть,X,O
1024,1024,Sentence: 40,даже,PUNCT,O
1025,1025,Sentence: 40,на,ADJ,O
1026,1026,Sentence: 40,очень,NOUN,O
1027,1027,Sentence: 40,качественный,DET,O
1028,1028,Sentence: 40,программный,NOUN,O
1029,1029,Sentence: 40,продукт,PUNCT,O
1030,1030,Sentence: 40,",",PUNCT,O
1031,1031,Sentence: 41,поэтому,ADP,O
1032,1032,Sentence: 41,приходится,NOUN,O
1033,1033,Sentence: 41,прибегать,NOUN,O
1034,1034,Sentence: 41,к,ADJ,O
1035,1035,Sentence: 41,различным,NOUN,O
1036,1036,Sentence: 41,«,ADV,O
1037,1037,Sentence: 41,крякам,ADJ,O
1038,1038,Sentence: 41,»,PUNCT,O
1039,1039,Sentence: 42,или,ADP,O
1040,1040,Sentence: 42,искать,DET,O
1041,1041,Sentence: 42,бесплатную,NOUN,O
1042,1042,Sentence: 42,альтернативу,NOUN,O
1043,1043,Sentence: 42,.,VERB,O
1044,1044,Sentence: 42,Благо,NOUN,O
