,Unnamed: 0,Sentence #,Word,POS,Tag
1045,1045,Sentence: 42,сегодня,ADJ,O
1046,1046,Sentence: 42,имеется,ADJ,O
1047,1047,Sentence: 42,большое,NOUN,O
1048,1048,Sentence: 42,количество,PUNCT,O
1049,1049,Sentence: 43,бесплатных,VERB,O
1050,1050,Sentence: 43,антивирусов,ADP,O
1051,1051,Sentence: 43,",",X,O
1052,1052,Sentence: 43,защищающих,X,O
1053,1053,Sentence: 43,ваш,ADJ,O
1054,1054,Sentence: 43,компьютер,NOUN,O
1055,1055,Sentence: 43,не,PUNCT,O
1056,1056,Sentence: 43,хуже,SCONJ,O
1057,1057,Sentence: 43,платных,X,O
1058,1058,Sentence: 43,аналогов,X,O
1059,1059,Sentence: 43,.,X,O
1060,1060,Sentence: 43,Но,PUNCT,O
1061,1061,Sentence: 44,следует,X,O
1062,1062,Sentence: 44,помнить,X,O
1063,1063,Sentence: 44,",",X,O
1064,1064,Sentence: 44,что,PUNCT,O
1065,1065,Sentence: 44,их,PART,O
1066,1066,Sentence: 44,бесплатность,NOUN,O
1067,1067,Sentence: 44,ограничивается,ADP,O
1068,1068,Sentence: 44,только,ADJ,O
1069,1069,Sentence: 44,домашним,CCONJ,O
1070,1070,Sentence: 44,использованием,ADJ,O
1071,1071,Sentence: 44,.,NOUN,O
1072,1072,Sentence: 44,avast,PUNCT,O
1073,1073,Sentence: 44,!,PRON,O
1074,1074,Sentence: 44,5,VERB,O
1075,1075,Sentence: 44,Free,ADP,O
1076,1076,Sentence: 44,Antivirus,ADJ,O
1077,1077,Sentence: 44,Одним,NOUN,O
1078,1078,Sentence: 44,из,ADP,O
1079,1079,Sentence: 44,таких,ADJ,O
1080,1080,Sentence: 44,антивирусных,NOUN,O
1081,1081,Sentence: 44,продуктов,PUNCT,O
1082,1082,Sentence: 44,является,NOUN,O
1083,1083,Sentence: 44,avast,CCONJ,O
1084,1084,Sentence: 44,!,ADJ,O
1085,1085,Sentence: 44,5,NOUN,O
1086,1086,Sentence: 44,Free,PUNCT,O
1087,1087,Sentence: 44,Antivirus,VERB,O
1088,1088,Sentence: 44,",",ADP,O
1089,1089,Sentence: 44,отличающийся,ADJ,O
1090,1090,Sentence: 44,от,NOUN,O
1091,1091,Sentence: 44,своих,PROPN,O
1092,1092,Sentence: 44,платных,PUNCT,O
1093,1093,Sentence: 44,вариантов,NOUN,O
1094,1094,Sentence: 44,отсутствием,PUNCT,O
1095,1095,Sentence: 44,брандмауэра,ADJ,O
1096,1096,Sentence: 44,и,NOUN,O
1097,1097,Sentence: 44,некоторыми,PUNCT,O
1098,1098,Sentence: 44,другими,NOUN,O
1099,1099,Sentence: 44,непринципиальными,CCONJ,O
1100,1100,Sentence: 44,функциями,ADJ,O
1101,1101,Sentence: 44,.,NOUN,O
1102,1102,Sentence: 44,Если,PUNCT,O
1103,1103,Sentence: 45,лечение,DET,O
1104,1104,Sentence: 45,невозможно,NOUN,O
1105,1105,Sentence: 45,",",PUNCT,O
1106,1106,Sentence: 45,то,ADV,O
1107,1107,Sentence: 45,зараженный,AUX,O
1108,1108,Sentence: 45,файл,ADV,O
1109,1109,Sentence: 45,удаляется,VERB,O
1110,1110,Sentence: 45,целиком,ADP,O
1111,1111,Sentence: 45,.,NOUN,O
1112,1112,Sentence: 45,В,X,O
1113,1113,Sentence: 45,avast,X,O
1114,1114,Sentence: 45,!,PUNCT,O
1115,1115,Sentence: 45,5,CCONJ,O
1116,1116,Sentence: 45,Free,ADP,O
1117,1117,Sentence: 45,Antivirus,NOUN,O
1118,1118,Sentence: 45,имеется,NOUN,O
1119,1119,Sentence: 45,возможность,ADV,O
1120,1120,Sentence: 45,активации,ADJ,O
1121,1121,Sentence: 45,функции,ADP,O
1122,1122,Sentence: 45,",",DET,O
1123,1123,Sentence: 45,позволяющей,NOUN,O
1124,1124,Sentence: 45,сканировать,ADP,O
1125,1125,Sentence: 45,жёсткие,NOUN,O
1126,1126,Sentence: 45,диски,ADP,O
1127,1127,Sentence: 45,ещё,NOUN,O
1128,1128,Sentence: 45,до,ADJ,O
1129,1129,Sentence: 45,загрузки,NOUN,O
1130,1130,Sentence: 45,операционной,PUNCT,O
1131,1131,Sentence: 46,системы,X,O
1132,1132,Sentence: 46,",",X,O
1133,1133,Sentence: 46,что,X,O
1134,1134,Sentence: 46,является,VERB,O
1135,1135,Sentence: 46,несомненным,ADJ,O
1136,1136,Sentence: 46,преимуществом,NOUN,O
1137,1137,Sentence: 46,даже,PUNCT,O
1138,1138,Sentence: 46,перед,X,O
1139,1139,Sentence: 46,очень,X,O
1140,1140,Sentence: 46,популярными,X,O
1141,1141,Sentence: 46,антивирусными,X,O
1142,1142,Sentence: 46,пакетами,X,O
1143,1143,Sentence: 46,.,X,O
1144,1144,Sentence: 46,Также,X,O
1145,1145,Sentence: 46,у,X,O
1146,1146,Sentence: 46,компании,X,O
1147,1147,Sentence: 46,AVAST,X,O
1148,1148,Sentence: 46,Software,X,O
1149,1149,Sentence: 46,есть,X,O
1150,1150,Sentence: 46,и,ADJ,O
1151,1151,Sentence: 46,платные,NOUN,O
1152,1152,Sentence: 46,продукты,VERB,O
1153,1153,Sentence: 46,:,ADV,O
1154,1154,Sentence: 46,avast,ADJ,O
1155,1155,Sentence: 46,!,NOUN,O
1156,1156,Sentence: 46,Pro,VERB,O
1157,1157,Sentence: 46,Antivirus,DET,O
1158,1158,Sentence: 46,–,ADJ,O
1159,1159,Sentence: 46,продукт,NOUN,O
1160,1160,Sentence: 46,для,PUNCT,O
1161,1161,Sentence: 47,домашнего,VERB,O
1162,1162,Sentence: 47,пользования,PUNCT,O
1163,1163,Sentence: 47,",",PART,O
1164,1164,Sentence: 47,содержащий,DET,O
1165,1165,Sentence: 47,avast,VERB,O
1166,1166,Sentence: 47,!,PRON,O
1167,1167,Sentence: 47,Sandbox,VERB,O
1168,1168,Sentence: 47,для,VERB,O
1169,1169,Sentence: 47,проверки,NOUN,O
1170,1170,Sentence: 47,подозрительных,ADP,O
1171,1171,Sentence: 47,веб-сайтов,NUM,O
1172,1172,Sentence: 47,и,ADP,O
1173,1173,Sentence: 47,приложений,PUNCT,O
1174,1174,Sentence: 47,и,VERB,O
1175,1175,Sentence: 47,с,PUNCT,O
1176,1176,Sentence: 47,ускоренным,PUNCT,O
1177,1177,Sentence: 47,процессом,PART,O
1178,1178,Sentence: 47,обновления,PART,O
1179,1179,Sentence: 47,.,ADP,O
1180,1180,Sentence: 47,avast,ADV,O
1181,1181,Sentence: 47,!,ADJ,O
1182,1182,Sentence: 47,Internet,ADJ,O
1183,1183,Sentence: 47,Security,NOUN,O
1184,1184,Sentence: 47,–,PUNCT,O
1185,1185,Sentence: 47,максимальная,ADV,O
1186,1186,Sentence: 47,защита,VERB,O
1187,1187,Sentence: 47,для,VERB,O
1188,1188,Sentence: 47,дома,ADP,O
1189,1189,Sentence: 47,включающая,ADJ,O
1190,1190,Sentence: 47,защиту,PUNCT,O
1191,1191,Sentence: 47,почтовых,NOUN,O
1192,1192,Sentence: 47,сообщений,PUNCT,O
1193,1193,Sentence: 47,и,CCONJ,O
1194,1194,Sentence: 47,блокировку,VERB,O
1195,1195,Sentence: 47,доступа,ADJ,O
1196,1196,Sentence: 47,к,NOUN,O
1197,1197,Sentence: 47,личной,PUNCT,O
1198,1198,Sentence: 48,информации,NOUN,O
1199,1199,Sentence: 48,.,ADV,O
1200,1200,Sentence: 48,avast,VERB,O
1201,1201,Sentence: 48,!,ADJ,O
1202,1202,Sentence: 48,Standard,NOUN,O
1203,1203,Sentence: 48,Suite,ADJ,O
1204,1204,Sentence: 48,–,NOUN,O
1205,1205,Sentence: 48,это,PUNCT,O
1206,1206,Sentence: 48,офисный,VERB,O
1207,1207,Sentence: 48,комплект,DET,O
1208,1208,Sentence: 48,продуктов,NOUN,O
1209,1209,Sentence: 48,в,PART,O
1210,1210,Sentence: 48,одном,ADJ,O
1211,1211,Sentence: 48,решении,ADJ,O
1212,1212,Sentence: 48,",",NOUN,O
1213,1213,Sentence: 48,который,PUNCT,O
1214,1214,Sentence: 49,обеспечивают,CCONJ,O
1215,1215,Sentence: 49,защиту,VERB,O
1216,1216,Sentence: 49,от,VERB,O
1217,1217,Sentence: 49,вирусов,PUNCT,O
1218,1218,Sentence: 49,для,SCONJ,O
1219,1219,Sentence: 49,серверов,DET,O
1220,1220,Sentence: 49,и,NOUN,O
1221,1221,Sentence: 49,рабочих,VERB,O
1222,1222,Sentence: 49,станций,PART,O
1223,1223,Sentence: 49,на,ADJ,O
1224,1224,Sentence: 49,базе,NOUN,O
1225,1225,Sentence: 49,Windows,PUNCT,O
1226,1226,Sentence: 49,.,X,O
1227,1227,Sentence: 49,COMODO,PUNCT,O
1228,1228,Sentence: 49,Нельзя,NUM,O
1229,1229,Sentence: 49,не,X,O
1230,1230,Sentence: 49,сказать,X,O
1231,1231,Sentence: 49,несколько,NUM,O
1232,1232,Sentence: 49,слов,ADP,O
1233,1233,Sentence: 49,о,DET,O
1234,1234,Sentence: 49,бесплатном,ADJ,O
1235,1235,Sentence: 49,антивирусе,NOUN,O
1236,1236,Sentence: 49,COMODO,VERB,O
1237,1237,Sentence: 49,.,X,O
1238,1238,Sentence: 49,Антивирус,PUNCT,O
1239,1239,Sentence: 49,не,NUM,O
1240,1240,Sentence: 49,входит,X,O
1241,1241,Sentence: 49,в,X,O
1242,1242,Sentence: 49,число,PUNCT,O
1243,1243,Sentence: 49,самых,VERB,O
1244,1244,Sentence: 49,лучших,ADP,O
1245,1245,Sentence: 49,программ,DET,O
1246,1246,Sentence: 49,данного,ADJ,O
1247,1247,Sentence: 49,класса,NOUN,O
1248,1248,Sentence: 49,",",NOUN,O
1249,1249,Sentence: 49,но,NOUN,O
1250,1250,Sentence: 49,его,CCONJ,O
1251,1251,Sentence: 49,главным,DET,O
1252,1252,Sentence: 49,достоинством,ADJ,O
1253,1253,Sentence: 49,является,ADJ,O
1254,1254,Sentence: 49,полная,NOUN,O
1255,1255,Sentence: 49,бесплатность,PUNCT,O
1256,1256,Sentence: 50,",",ADP,O
1257,1257,Sentence: 50,т,X,O
1258,1258,Sentence: 50,.,PUNCT,O
1259,1259,Sentence: 50,е,NUM,O
1260,1260,Sentence: 50,.,X,O
1261,1261,Sentence: 50,его,X,O
1262,1262,Sentence: 50,можно,VERB,O
1263,1263,Sentence: 50,использовать,NOUN,O
1264,1264,Sentence: 50,бесплатно,NOUN,O
1265,1265,Sentence: 50,как,NOUN,O
1266,1266,Sentence: 50,дома,PUNCT,O
1267,1267,Sentence: 50,",",VERB,O
1268,1268,Sentence: 50,так,VERB,O
1269,1269,Sentence: 50,и,ADJ,O
1270,1270,Sentence: 50,на,NOUN,O
1271,1271,Sentence: 50,предприятии,ADV,O
1272,1272,Sentence: 50,",",ADP,O
1273,1273,Sentence: 50,т,NOUN,O
1274,1274,Sentence: 50,.,ADJ,O
1275,1275,Sentence: 50,е,NOUN,O
1276,1276,Sentence: 50,.,PUNCT,O
1277,1277,Sentence: 50,в,PRON,O
1278,1278,Sentence: 50,коммерческих,VERB,O
1279,1279,Sentence: 50,целях,ADJ,O
1280,1280,Sentence: 50,.,NOUN,O
1281,1281,Sentence: 50,Comodo,PART,O
1282,1282,Sentence: 50,Group,ADP,O
1283,1283,Sentence: 50,несмотря,ADV,O
1284,1284,Sentence: 50,на,ADJ,O
1285,1285,Sentence: 50,свою,ADJ,O
1286,1286,Sentence: 50,не,NOUN,O
1287,1287,Sentence: 50,лидерскую,PUNCT,O
1288,1288,Sentence: 51,позицию,ADV,O
1289,1289,Sentence: 51,пользователям,ADP,O
1290,1290,Sentence: 51,предоставляет,NOUN,O
1291,1291,Sentence: 51,внушительный,X,O
1292,1292,Sentence: 51,ассортимент,X,O
1293,1293,Sentence: 51,антивирусных,VERB,O
1294,1294,Sentence: 51,продуктов,PART,O
1295,1295,Sentence: 51,",",ADJ,O
1296,1296,Sentence: 51,как,NOUN,O
1297,1297,Sentence: 51,платных,PUNCT,O
1298,1298,Sentence: 51,",",X,O
1299,1299,Sentence: 51,так,PUNCT,O
1300,1300,Sentence: 52,и,X,O
1301,1301,Sentence: 52,бесплатных,X,O
1302,1302,Sentence: 52,:,PUNCT,O
1303,1303,Sentence: 52,Comodo,NOUN,O
1304,1304,Sentence: 52,Antivirus,ADP,O
1305,1305,Sentence: 52,–,ADJ,O
1306,1306,Sentence: 52,бесплатный,NOUN,O
1307,1307,Sentence: 52,продукт,PUNCT,O
1308,1308,Sentence: 52,для,VERB,O
1309,1309,Sentence: 52,домашнего,X,O
1310,1310,Sentence: 52,использования,PUNCT,O
1311,1311,Sentence: 53,",",PROPN,O
1312,1312,Sentence: 53,легкий,ADP,O
1313,1313,Sentence: 53,интерфейс,NOUN,O
1314,1314,Sentence: 53,и,ADJ,O
1315,1315,Sentence: 53,достаточная,NOUN,O
1316,1316,Sentence: 53,защита,CCONJ,O
1317,1317,Sentence: 53,.,NOUN,O
1318,1318,Sentence: 53,Платной,CCONJ,O
1319,1319,Sentence: 53,и,ADP,O
1320,1320,Sentence: 53,расширенной,ADJ,O
1321,1321,Sentence: 53,версией,NOUN,O
1322,1322,Sentence: 53,этого,NOUN,O
1323,1323,Sentence: 53,продукта,NOUN,O
1324,1324,Sentence: 53,является,X,O
1325,1325,Sentence: 53,Comodo,PUNCT,B-sre
1326,1326,Sentence: 54,Antivirus,X,I-sre
1327,1327,Sentence: 54,Plus,X,I-sre
1328,1328,Sentence: 54,Comodo,PUNCT,I-sre
1329,1329,Sentence: 54,Internet,ADJ,I-sre
1330,1330,Sentence: 54,Security,NOUN,I-sre
1331,1331,Sentence: 54,–,ADP,O
1332,1332,Sentence: 54,бесплатное,NOUN,O
1333,1333,Sentence: 54,приложение,VERB,O
1334,1334,Sentence: 54,для,NOUN,O
1335,1335,Sentence: 54,создания,ADJ,O
1336,1336,Sentence: 54,многоуровневой,NOUN,O
1337,1337,Sentence: 54,системы,CCONJ,O
1338,1338,Sentence: 54,безопасности,NOUN,O
1339,1339,Sentence: 54,",",NOUN,O
1340,1340,Sentence: 54,которое,ADP,O
1341,1341,Sentence: 54,не,ADJ,O
1342,1342,Sentence: 54,пускает,NOUN,O
1343,1343,Sentence: 54,хакеров,PUNCT,O
1344,1344,Sentence: 54,к,X,O
1345,1345,Sentence: 54,личной,PUNCT,O
1346,1346,Sentence: 55,информации,X,O
1347,1347,Sentence: 55,.,X,O
1348,1348,Sentence: 55,Имеются,PUNCT,O
1349,1349,Sentence: 55,различные,PART,O
1350,1350,Sentence: 55,типы,ADJ,O
1351,1351,Sentence: 55,антивирусных,NOUN,O
1352,1352,Sentence: 55,программ,NOUN,O
1353,1353,Sentence: 55,–,ADP,O
1354,1354,Sentence: 55,полифаги,NUM,O
1355,1355,Sentence: 55,",",NOUN,O
1356,1356,Sentence: 55,ревизоры,PUNCT,O
1357,1357,Sentence: 55,",",PRON,O
1358,1358,Sentence: 55,блокировщики,VERB,O
1359,1359,Sentence: 55,",",NOUN,O
1360,1360,Sentence: 55,сторожа,ADP,O
1361,1361,Sentence: 55,",",NOUN,O
1362,1362,Sentence: 55,вакцины,ADP,O
1363,1363,Sentence: 55,и,NOUN,O
1364,1364,Sentence: 55,пр,CCONJ,O
1365,1365,Sentence: 55,.,ADJ,O
1366,1366,Sentence: 55,Типы,NOUN,O
1367,1367,Sentence: 55,антивирусных,ADP,O
1368,1368,Sentence: 55,программ,NOUN,O
1369,1369,Sentence: 55,:,PROPN,O
1370,1370,Sentence: 55,Антивирусные,PUNCT,O
1371,1371,Sentence: 56,сканеры,PROPN,O
1372,1372,Sentence: 56,–,ADV,O
1373,1373,Sentence: 56,после,PART,O
1374,1374,Sentence: 56,запуска,VERB,O
1375,1375,Sentence: 56,проверяют,NUM,O
1376,1376,Sentence: 56,файлы,NOUN,O
1377,1377,Sentence: 56,и,ADP,O
1378,1378,Sentence: 56,оперативную,ADJ,O
1379,1379,Sentence: 56,память,NOUN,O
1380,1380,Sentence: 56,и,PROPN,O
1381,1381,Sentence: 56,обеспечивают,PUNCT,O
1382,1382,Sentence: 57,нейтрализацию,NOUN,O
1383,1383,Sentence: 57,найденного,PART,O
1384,1384,Sentence: 57,вируса,VERB,O
1385,1385,Sentence: 57,Антивирусные,ADP,O
1386,1386,Sentence: 57,сторожа,NOUN,O
1387,1387,Sentence: 57,(,ADJ,O
1388,1388,Sentence: 57,мониторы,ADJ,O
1389,1389,Sentence: 57,),NOUN,O
1390,1390,Sentence: 57,–,ADJ,O
1391,1391,Sentence: 57,постоянно,NOUN,O
1392,1392,Sentence: 57,находятся,PUNCT,O
1393,1393,Sentence: 57,в,CCONJ,O
1394,1394,Sentence: 57,ОП,DET,O
1395,1395,Sentence: 57,и,ADJ,O
1396,1396,Sentence: 57,обеспечивают,NOUN,O
1397,1397,Sentence: 57,проверку,VERB,O
1398,1398,Sentence: 57,файлов,ADJ,O
1399,1399,Sentence: 57,в,NOUN,O
1400,1400,Sentence: 57,процессе,PUNCT,O
1401,1401,Sentence: 57,их,PRON,O
1402,1402,Sentence: 57,загрузки,PUNCT,O
1403,1403,Sentence: 57,в,VERB,O
1404,1404,Sentence: 57,ОП,PUNCT,O
1405,1405,Sentence: 57,Полифаги,PRON,O
1406,1406,Sentence: 57,–,ADV,O
1407,1407,Sentence: 57,самые,VERB,O
1408,1408,Sentence: 57,универсальные,ADV,O
1409,1409,Sentence: 57,и,SCONJ,O
1410,1410,Sentence: 57,эффективные,ADV,O
1411,1411,Sentence: 57,антивирусные,PUNCT,O
1412,1412,Sentence: 57,программы,ADV,O
1413,1413,Sentence: 57,.,PART,O
1414,1414,Sentence: 57,Содержит,ADP,O
1415,1415,Sentence: 57,в,NOUN,O
1416,1416,Sentence: 57,себе,PUNCT,O
1417,1417,Sentence: 57,антивирус,PRON,O
1418,1418,Sentence: 57,брандмауэр,PUNCT,O
1419,1419,Sentence: 57,.,VERB,O
1420,1420,Sentence: 57,Обнаруживает,PUNCT,O
1421,1421,Sentence: 57,и,ADP,O
1422,1422,Sentence: 57,устраняет,ADJ,O
1423,1423,Sentence: 57,все,NOUN,O
1424,1424,Sentence: 57,виды,PUNCT,O
1425,1425,Sentence: 58,вирусов,X,O
1426,1426,Sentence: 58,.,X,O
1427,1427,Sentence: 58,Для,ADV,O
1428,1428,Sentence: 58,пользователей,ADP,O
1429,1429,Sentence: 58,",",DET,O
1430,1430,Sentence: 58,требующих,PART,O
1431,1431,Sentence: 58,максимальные,ADJ,O
1432,1432,Sentence: 58,настройки,NOUN,O
1433,1433,Sentence: 58,и,NOUN,O
1434,1434,Sentence: 58,возможности,VERB,O
1435,1435,Sentence: 58,",",ADJ,O
1436,1436,Sentence: 58,компания,NOUN,O
1437,1437,Sentence: 58,Comodo,ADJ,O
1438,1438,Sentence: 58,выпускает,NOUN,O
1439,1439,Sentence: 58,платные,PUNCT,O
1440,1440,Sentence: 58,продукты,SCONJ,O
1441,1441,Sentence: 58,Comodo,ADJ,O
1442,1442,Sentence: 58,Internet,PUNCT,O
1443,1443,Sentence: 58,Security,ADV,O
1444,1444,Sentence: 58,Plus,PART,O
1445,1445,Sentence: 58,",",ADJ,O
1446,1446,Sentence: 58,Comodo,PUNCT,B-sre
1447,1447,Sentence: 58,Internet,X,I-sre
1448,1448,Sentence: 58,Security,X,I-sre
1449,1449,Sentence: 58,Pro,PUNCT,I-sre
1450,1450,Sentence: 58,",",ADJ,O
1451,1451,Sentence: 58,Comodo,NOUN,B-sre
1452,1452,Sentence: 58,Internet,ADP,I-sre
1453,1453,Sentence: 58,Security,ADJ,I-sre
1454,1454,Sentence: 58,Complete,NOUN,I-sre
1455,1455,Sentence: 58,(,PUNCT,O
1456,1456,Sentence: 58,самый,ADJ,O
1457,1457,Sentence: 58,дорогой,NOUN,O
1458,1458,Sentence: 58,продукт,CCONJ,O
1459,1459,Sentence: 58,),ADJ,O
1460,1460,Sentence: 58,.,NOUN,O
1461,1461,Sentence: 58,Проверяют,PUNCT,O
1462,1462,Sentence: 59,файлы,ADJ,O
1463,1463,Sentence: 59,",",CCONJ,O
1464,1464,Sentence: 59,загрузочные,VERB,O
1465,1465,Sentence: 59,сектора,NOUN,O
1466,1466,Sentence: 59,дисков,DET,O
1467,1467,Sentence: 59,и,NOUN,O
1468,1468,Sentence: 59,ОП,VERB,O
1469,1469,Sentence: 59,на,X,O
1470,1470,Sentence: 59,поиск,X,O
1471,1471,Sentence: 59,новых,X,O
1472,1472,Sentence: 59,и,X,O
1473,1473,Sentence: 59,неизвестных,X,O
1474,1474,Sentence: 59,вирусов,X,O
1475,1475,Sentence: 59,.,PUNCT,O
1476,1476,Sentence: 59,Занимают,ADJ,O
1477,1477,Sentence: 59,много,NOUN,O
1478,1478,Sentence: 59,места,ADP,O
1479,1479,Sentence: 59,",",NOUN,O
1480,1480,Sentence: 59,работают,ADJ,O
1481,1481,Sentence: 59,не,NOUN,O
1482,1482,Sentence: 59,быстро,NOUN,O
1483,1483,Sentence: 59,Ревизоры,PUNCT,O
1484,1484,Sentence: 59,–,PRON,O
1485,1485,Sentence: 59,проверяют,PART,O
1486,1486,Sentence: 59,изменение,VERB,O
1487,1487,Sentence: 59,длины,NOUN,O
1488,1488,Sentence: 59,файла,ADP,O
1489,1489,Sentence: 59,.,ADJ,O
1490,1490,Sentence: 59,Не,NOUN,O
1491,1491,Sentence: 59,могут,PUNCT,O
1492,1492,Sentence: 60,обнаружить,VERB,O
1493,1493,Sentence: 60,вирус,ADP,O
1494,1494,Sentence: 60,в,PRON,O
1495,1495,Sentence: 60,новых,NOUN,O
1496,1496,Sentence: 60,файлах,NOUN,O
1497,1497,Sentence: 60,(,PUNCT,O
1498,1498,Sentence: 61,на,VERB,O
1499,1499,Sentence: 61,дискетах,CCONJ,O
1500,1500,Sentence: 61,",",VERB,O
1501,1501,Sentence: 61,при,DET,O
1502,1502,Sentence: 61,распаковке,NOUN,O
1503,1503,Sentence: 61,),NOUN,O
1504,1504,Sentence: 61,",",PUNCT,O
1505,1505,Sentence: 62,т,ADP,O
1506,1506,Sentence: 62,.,NOUN,O
1507,1507,Sentence: 62,к,PUNCT,O
1508,1508,Sentence: 62,.,VERB,O
1509,1509,Sentence: 62,в,ADJ,O
1510,1510,Sentence: 62,базе,NOUN,O
1511,1511,Sentence: 62,данных,CCONJ,O
1512,1512,Sentence: 62,нет,NOUN,O
1513,1513,Sentence: 62,сведений,PUNCT,O
1514,1514,Sentence: 62,о,NOUN,O
1515,1515,Sentence: 62,этих,PROPN,O
1516,1516,Sentence: 62,файлах,VERB,O
1517,1517,Sentence: 62,Блокировщики,ADJ,O
1518,1518,Sentence: 62,–,NOUN,O
1519,1519,Sentence: 62,способны,X,O
1520,1520,Sentence: 62,обнаружить,X,O
1521,1521,Sentence: 62,и,X,O
1522,1522,Sentence: 62,остановить,X,O
1523,1523,Sentence: 62,вирус,PUNCT,O
1524,1524,Sentence: 62,на,X,O
1525,1525,Sentence: 62,самой,X,O
1526,1526,Sentence: 62,ранней,X,O
1527,1527,Sentence: 62,стадии,X,O
1528,1528,Sentence: 62,его,PUNCT,O
1529,1529,Sentence: 62,развития,X,O
1530,1530,Sentence: 62,(,X,O
1531,1531,Sentence: 62,при,X,O
1532,1532,Sentence: 62,записи,X,O
1533,1533,Sentence: 62,в,PUNCT,O
1534,1534,Sentence: 62,загрузочные,ADJ,O
1535,1535,Sentence: 62,сектора,ADJ,O
1536,1536,Sentence: 62,дисков,NOUN,O
1537,1537,Sentence: 62,),PUNCT,O
1538,1538,Sentence: 62,.,PUNCT,O
